business_id,name,postal_code,block,avg_star,star_rank,total_reviews,categories,review,comment_rank,month,mean_star,income_block,asian_pro_block,GoodForGroups,OutdoorSeating,AcceptsCreditCards,TakeOut,Reservations,Delivery,PriceRange,T_GoodForGroups,T_OutdoorSeating,T_AcceptsCreditCards,T_TakeOut,T_Reservations,T_Delivery,F_GoodForGroups,F_OutdoorSeating,F_AcceptsCreditCards,F_TakeOut,F_Reservations,F_Delivery,PriceRange_NaN,PriceRange_1.0,PriceRange_2.0,PriceRange_3.0,PriceRange_4.0,income_rank,asian_rank
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2019-09,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2019-10,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2019-11,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2019-12,1.0,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-01,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-02,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-03,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-04,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-05,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-06,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-07,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-08,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-09,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-10,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-11,4.0,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2020-12,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-01,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-02,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-03,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-04,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-05,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-06,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-07,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-08,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-09,1.0,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-10,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-11,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
y9XVl5058TPjHcO6O2HBaA,Shee Yuan Chinese,19151,West,3.5,14,21,Other,5,17,2021-12,,54846,7.0,True,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-01,5.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-02,3.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-03,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-04,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-05,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-06,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-07,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-08,1.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-09,4.5,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-10,5.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-11,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2019-12,3.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-01,4.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-02,4.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-03,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-04,5.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-05,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-06,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-07,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-08,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-09,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-10,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-11,5.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2020-12,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-01,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-02,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-03,1.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-04,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-05,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-06,1.0,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-07,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-08,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-09,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-10,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-11,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,19104,West,3.5,14,89,Other,14,13,2021-12,,54846,7.0,False,False,True,True,False,True,1.0,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-01,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-02,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-03,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-04,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-05,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-06,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-07,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-08,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-09,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-10,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-11,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2019-12,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-01,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-02,1.0,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-03,4.0,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-04,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-05,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-06,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-07,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-08,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-09,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-10,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-11,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2020-12,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2021-01,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,19139,West,3.5,14,10,Other,2,20,2021-02,,54846,7.0,True,False,False,False,False,False,,60.5,13.2,55.3,94.7,26.3,68.4,39.5,86.8,44.7,5.3,73.7,31.6,13.2,57.9,28.9,0.0,0.0,5,4
